author_number,author_info
1,"[('Michalis Lianos', ' University of Rouen', 'https://www.tandfonline.com/author/Lianos%2C+Michalis')]"
2,"[('Heidemarie Winkel', ' Department of Sociology, University of Bielefeld, Bielefeld, Germany', 'https://www.tandfonline.com/author/Winkel%2C+Heidemarie'), ('Gladys Ganiel', "" Senator George J. Mitchell Institute for Global Peace, Security and Justice, Queen's University Belfast, Belfast, UK"", 'https://www.tandfonline.com/author/Ganiel%2C+Gladys')]"
1,"[('Erin K. Wilson', ' Faculty of Theology and Religious Studies, Centre for Religion, Conflict and the Public Domain, University of Groningen, Groningen, Netherlands', 'https://www.tandfonline.com/author/Wilson%2C+Erin+K')]"
3,"[('Annette Schnabel', ' Department of Sociology, Heinrich-Heine-University, Düsseldorf, Germany', 'https://www.tandfonline.com/author/Schnabel%2C+Annette'), ('Kathrin Behrens', ' Department of Sociology, Heinrich-Heine-University, Düsseldorf, Germany', 'https://www.tandfonline.com/author/Behrens%2C+Kathrin'), ('Florian Grötsch', ' Research Funding and Resources Management for Third Party Funding, Humboldt Universität zu Berlin, Berlin, Germany', 'https://www.tandfonline.com/author/Gr%C3%B6tsch%2C+Florian')]"
1,"[('Eila Helander', ' Faculty of Theology, University of Helsinki, Helsinki, Finland', 'https://www.tandfonline.com/author/Helander%2C+Eila')]"
1,"[('Dorota Hall', ' Institute of Philosophy and Sociology of the Polish Academy of Sciences, Warsaw, Poland', 'https://www.tandfonline.com/author/Hall%2C+Dorota')]"
1,"[('Luis Manuel Hernández Aguilar', ' Department of Sociology, Goethe University Frankfurt am Main, Frankfurt am Main, Germany', 'https://www.tandfonline.com/author/Hern%C3%A1ndez+Aguilar%2C+Luis+Manuel')]"
2,"[('Amir Sheikhzadegan', ' Swiss Center for Islam and Society (SZIG), University of Fribourg, Fribourg, Switzerland', 'https://www.tandfonline.com/author/Sheikhzadegan%2C+Amir'), ('Michael Nollert', ' Department of Social Sciences, Division of Sociology, Social Policy and Social Work, University of Fribourg, Fribourg, Switzerland', 'https://www.tandfonline.com/author/Nollert%2C+Michael')]"
2,"[('Carlo Barone', ' Sciences Po, Observatoire Sociologique du Changement, CNRS, Paris, France', 'https://www.tandfonline.com/author/Barone%2C+Carlo'), ('Lucia Ruggera', ' Department of Sociology and Social Research, University of Trento, Trento, Italy', 'https://www.tandfonline.com/author/Ruggera%2C+Lucia')]"
9,"[('Erzsébet Bukodi', ' University of Oxford, Oxford, UK', 'https://www.tandfonline.com/author/Bukodi%2C+Erzs%C3%A9bet'), ('Ferdinand Eibl', ' University of Oxford, Oxford, UK; London School of Economics and Political Sciences, London, UK', 'https://www.tandfonline.com/author/Eibl%2C+Ferdinand'), ('Sandra Buchholz', ' University of Bamberg, Bamberg, Germany', 'https://www.tandfonline.com/author/Buchholz%2C+Sandra'), ('Sonia Marzadro', ' University of Trento, Trento, Italy', 'https://www.tandfonline.com/author/Marzadro%2C+Sonia'), ('Alessandra Minello', ' European University Institute, Florance, Italy', 'https://www.tandfonline.com/author/Minello%2C+Alessandra'), ('Susanne Wahler', ' University of Bamberg, Bamberg, Germany', 'https://www.tandfonline.com/author/Wahler%2C+Susanne'), ('Hans-Peter Blossfeld', ' European University Institute, Florance, Italy', 'https://www.tandfonline.com/author/Blossfeld%2C+Hans-Peter'), ('Robert Erikson', ' Stockholm University, Stockholm, Sweden', 'https://www.tandfonline.com/author/Erikson%2C+Robert'), ('Antonio Schizzerotto', ' University of Trento, Trento, Italy', 'https://www.tandfonline.com/author/Schizzerotto%2C+Antonio')]"
1,"[('Yuliya Kosyakova', ' Institute for Employment Research, Nuremberg, Germany', 'https://www.tandfonline.com/author/Kosyakova%2C+Yuliya')]"
3,"[('Juan Carlos Revilla', ' Political Science and Sociology Faculty, Complutense University of Madrid, Madrid, Spain', 'https://www.tandfonline.com/author/Revilla%2C+Juan+Carlos'), ('Paz Martín', ' Political Science and Sociology Faculty, Complutense University of Madrid, Madrid, Spain', 'https://www.tandfonline.com/author/Mart%C3%ADn%2C+Paz'), ('Carlos de Castro', ' Faculty of Economics and Business Administration, Autonomous University of Madrid, Madrid, Spain', 'https://www.tandfonline.com/author/de+Castro%2C+Carlos')]"
3,"[('Ana Maria Preoteasa', ' Research Institute for Quality of Life, Romanian Academy, Bucharest, Romania', 'https://www.tandfonline.com/author/Preoteasa%2C+Ana+Maria'), ('Ionela Vlase', ' Research Institute for Quality of Life, Romanian Academy, Bucharest, Romania; The Faculty of Social and Human Sciences, Lucian Blaga University of Sibiu, Sibiu, Romania', 'https://www.tandfonline.com/author/Vlase%2C+Ionela'), ('Laura A. Tufă', ' Research Institute for Quality of Life, Romanian Academy, Bucharest, Romania', 'https://www.tandfonline.com/author/Tuf%C4%83%2C+Laura+A')]"
3,"[('Nina Conkova', ' Department of Public Administration and Sociology, Erasmus University Rotterdam, Rotterdam, the Netherlands', 'https://www.tandfonline.com/author/Conkova%2C+Nina'), ('Tineke Fokkema', ' Department of Public Administration and Sociology, Erasmus University Rotterdam, Rotterdam, the Netherlands; Netherlands Interdisciplinary Demographic Institute (NIDI-KNAW), the Hague, University of Groningen, Groningen, the Netherlands', 'https://www.tandfonline.com/author/Fokkema%2C+Tineke'), ('Pearl A. Dykstra', ' Department of Public Administration and Sociology, Erasmus University Rotterdam, Rotterdam, the Netherlands', 'https://www.tandfonline.com/author/Dykstra%2C+Pearl+A')]"
1,"[('Trygve Gulbrandsen', ' Institute for Social Research, Oslo, Norway', 'https://www.tandfonline.com/author/Gulbrandsen%2C+Trygve')]"
1,"[('Daniel Stockemer', ' School of Political Studies, University of Ottawa, Ottawa, Canada', 'https://www.tandfonline.com/author/Stockemer%2C+Daniel')]"
3,"[('Abel Polese', ' IICRR (Institute for International Conflict Resolution and Reconstruction), Dublin City University, Dublin, Ireland; Tallinn Law School, Tallinn University of Technology, Tallinn, Estonia', 'https://www.tandfonline.com/author/Polese%2C+Abel'), ('Borbála Kovács', ' Department of Political Science, Central European University, Budapest, Hungary', 'https://www.tandfonline.com/author/Kov%C3%A1cs%2C+Borb%C3%A1la'), ('David Jancsics', ' School of Public Affairs, San Diego State University Imperial Valley Campus, San Diego, CA, USA', 'https://www.tandfonline.com/author/Jancsics%2C+David')]"
1,"[('Morten Frederiksen', ' Department of Sociology and Social Work, Aalborg University, Aalborg, Denmark', 'https://www.tandfonline.com/author/Frederiksen%2C+Morten')]"
3,"[('Mark Visser', ' Department of Sociology, Radboud University, Nijmegen, The Netherlands', 'https://www.tandfonline.com/author/Visser%2C+Mark'), ('Maurice Gesthuizen', ' Department of Sociology, Radboud University, Nijmegen, The Netherlands', 'https://www.tandfonline.com/author/Gesthuizen%2C+Maurice'), ('Peer Scheepers', ' Department of Sociology, Radboud University, Nijmegen, The Netherlands', 'https://www.tandfonline.com/author/Scheepers%2C+Peer')]"
1,"[('Kristoffer Chelsom Vogt', ' Faculty of Social Science, Department of Sociology, University of Bergen, Bergen, Norway', 'https://www.tandfonline.com/author/Vogt%2C+Kristoffer+Chelsom')]"
3,"[('Inés Hardoy', ' Institute for Social Research, Oslo, Norway', 'https://www.tandfonline.com/author/Hardoy%2C+In%C3%A9s'), ('Arne Mastekaasa', ' Department of Sociology and Human Geography, University of Oslo, Oslo, Norway', 'https://www.tandfonline.com/author/Mastekaasa%2C+Arne'), ('Pål Schøne', ' Institute for Social Research, Oslo, Norway', 'https://www.tandfonline.com/author/Sch%C3%B8ne%2C+P%C3%A5l')]"
5,"[('Matthias Duller', ' Department of Sociology, University of Graz, Graz, Austria', 'https://www.tandfonline.com/author/Duller%2C+Matthias'), ('Philipp Korom', ' Department of Sociology, University of Graz, Graz, Austria', 'https://www.tandfonline.com/author/Korom%2C+Philipp'), ('Rafael Y. Schögler', ' Department of Translation Studies, University of Graz, Graz, Austria', 'https://www.tandfonline.com/author/Sch%C3%B6gler%2C+Rafael+Y'), ('Christian Fleck', ' Department of Sociology, University of Graz, Graz, Austria; Higher School of Economics, Moscow, Russian Federation', 'https://www.tandfonline.com/author/Fleck%2C+Christian'), ('with support from Constantin Brissaud, Eric Brun, Veronika Frantová, Barbara Grüning, Adrian Hatos, Marcus Morgan, Mark Ørsten, Constantinos Saravakos, Rob Timans and Ida Willig', '', 'https://www.tandfonline.com/author/With+Support+From+Constantin+Brissaud+Eric+Brun+Veronika+Frantov%C3%A1+Barbara+Gr%C3%BCning+Adrian+Hatos+Marcus+Morgan+Mark+%C3%98rsten+Constantinos+Saravakos+Rob+Timans+And+Ida+Willig')]"
1,"[('Michalis Lianos', ' University of Rouen', 'https://www.tandfonline.com/author/Lianos%2C+Michalis')]"
1,"[('Dieter Vandebroeck', ' Department of Sociology, TOR Research Group, VUB, Elsene, Belgium', 'https://www.tandfonline.com/author/Vandebroeck%2C+Dieter')]"
1,"[('Kobe De Keere', ' Amsterdam Institute for Social Science Research, Amsterdam, Netherlands', 'https://www.tandfonline.com/author/de+Keere%2C+Kobe')]"
2,"[('Magne Paalgard Flemmen', ' Department of Sociology and Human Geography, University of Oslo, Oslo, Norway', 'https://www.tandfonline.com/author/Flemmen%2C+Magne+Paalgard'), ('Hedda Haakestad', ' Centre for the Study of Professions, Oslo and Akershus University College of Applied Sciences, Oslo, Norway', 'https://www.tandfonline.com/author/Haakestad%2C+Hedda')]"
1,"[('Andreas Melldahl', ' Department of Education, Uppsala University, Uppsala, Sweden', 'https://www.tandfonline.com/author/Melldahl%2C+Andreas')]"
3,"[('Felix Bühlmann', ' Institute of Social and Political Science, University of Lausanne, Lausanne, Switzerland', 'https://www.tandfonline.com/author/B%C3%BChlmann%2C+Felix'), ('Eric Davoine', ' Chaire Ressources Humaines et Organisation, Faculté des SES, University of Fribourg, Fribourg, Switzerland', 'https://www.tandfonline.com/author/Davoine%2C+Eric'), ('Claudio Ravasi', ' Chaire Ressources Humaines et Organisation, Faculté des SES, University of Fribourg, Fribourg, Switzerland', 'https://www.tandfonline.com/author/Ravasi%2C+Claudio')]"
1,"[('Will Atkinson', ' School of Sociology, Politics and International Studies, University of Bristol, Bristol, UK', 'https://www.tandfonline.com/author/Atkinson%2C+Will')]"
1,"[('Vegard Jarness', ' Department of Sociology, University of Bergen, Bergen, Norway', 'https://www.tandfonline.com/author/Jarness%2C+Vegard')]"
1,"[('Muriel Darmon', ' Centre National de la Recherche Scientifique, CESSP-CSE (EHESS, Université Paris 1), Paris, France', 'https://www.tandfonline.com/author/Darmon%2C+Muriel')]"
2,"[('Oliver Lipps', ' FORS, Swiss Centre of Expertise in Social Sciences, c/o University of Lausanne, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Lipps%2C+Oliver'), ('Daniel Oesch', ' Life Course and Inequality Research Centre (LINES), University of Lausanne, Lausanne, Switzerland', 'https://www.tandfonline.com/author/Oesch%2C+Daniel')]"
1,"[('Henrik Serup Christensen', ' SAMFORSK, Åbo Akademi University, Turku, Finland', 'https://www.tandfonline.com/author/Christensen%2C+Henrik+Serup')]"
1,"[('Ingrid Storm', ' Cathie Marsh Institute for Social Research, University of Manchester, Manchester, UK', 'https://www.tandfonline.com/author/Storm%2C+Ingrid')]"
1,"[('Jenny L. Hansson', ' Department of Politics, Birkbeck College at University of London, London, UK; Department of Political and Social Sciences, European University Institute, Florence, Italy', 'https://www.tandfonline.com/author/Hansson%2C+Jenny+L')]"
1,"[('Kathrin Komp', ' Faculty of Social Research, Helsinki University, Helsinki, Finland', 'https://www.tandfonline.com/author/Komp%2C+Kathrin')]"
2,"[('Christof Van Mol', ' Netherlands Interdisciplinary Demographic Institute/KNAW/UoG, The Hague, Netherlands; Department of Sociology, Tilburg University, Tilburg, Netherlands', 'https://www.tandfonline.com/author/van+Mol%2C+Christof'), ('Helga A. G. de Valk', ' Netherlands Interdisciplinary Demographic Institute/KNAW/UoG, The Hague, Netherlands; Interface Demography, Free University Brussels, Brussel, Belgium', 'https://www.tandfonline.com/author/de+Valk%2C+Helga+A+G')]"
1,"[('Virginie Mamadouh', ' Department of Geography, Planning and International Development Studies, University of Amsterdam, Netherlands', 'https://www.tandfonline.com/author/Mamadouh%2C+Virginie')]"
1,"[('Martin Neumann', ' Institute of Sociology, Johannes Gutenberg University Mainz, Germany', 'https://www.tandfonline.com/author/Neumann%2C+Martin')]"
1,"[('Adriana Mica', ' Research Unit on Action and Consequences, University of Warsaw, Warsaw, Poland ', 'https://www.tandfonline.com/author/Mica%2C+Adriana')]"
2,"[('Detlev Lück', ' Federal Institute for Population Research, Wiesbaden, Germany', 'https://www.tandfonline.com/author/L%C3%BCck%2C+Detlev'), ('Anna-Maija Castrén', ' Department of Social Sciences, University of Eastern Finland, Kuopio, Finland', 'https://www.tandfonline.com/author/Castr%C3%A9n%2C+Anna-Maija')]"
2,"[('Detlev Lück', ' Federal Institute for Population Research, Wiesbaden, Germany', 'https://www.tandfonline.com/author/L%C3%BCck%2C+Detlev'), ('Kerstin Ruckdeschel', ' Federal Institute for Population Research, Wiesbaden, Germany', 'https://www.tandfonline.com/author/Ruckdeschel%2C+Kerstin')]"
2,"[('Aino Luotonen', ' Faculty of Social Sciences, University of Helsinki, Helsinki, Finland', 'https://www.tandfonline.com/author/Luotonen%2C+Aino'), ('Anna-Maija Castrén', ' Department of Social Sciences, University of Eastern Finland, Kuopio, Finland', 'https://www.tandfonline.com/author/Castr%C3%A9n%2C+Anna-Maija')]"
2,"[('Daniel Sjödin', ' School of Humanities, Education and Social Sciences, Örebro University, Örebro, Sweden', 'https://www.tandfonline.com/author/Sj%C3%B6din%2C+Daniel'), ('Christine Roman', ' School of Humanities, Education and Social Sciences, Örebro University, Örebro, Sweden', 'https://www.tandfonline.com/author/Roman%2C+Christine')]"
2,"[('Natalie Nitsche', ' Wittgenstein Centre (IIASA, VID/ÖAW, WU), Vienna, Austria', 'https://www.tandfonline.com/author/Nitsche%2C+Natalie'), ('Daniela Grunow', ' Goethe University Frankfurt, Frankfurt, Germany', 'https://www.tandfonline.com/author/Grunow%2C+Daniela')]"
1,"[('Linda Hart', ' Department of Social Research, University of Turku, Turku, Finland', 'https://www.tandfonline.com/author/Hart%2C+Linda')]"
1,"[('Michalis Lianos', '<span class=""corr-sec"">', 'https://www.tandfonline.com/author/Lianos%2C+Michalis')]"
2,"[('Eefje H. Steenvoorden', ' Department of Political Science, University of Amsterdam, Amsterdam, Netherlands', 'https://www.tandfonline.com/author/Steenvoorden%2C+Eefje+H'), ('Matthew Wright', ' Department of Government, American University, Washington, DC, USA', 'https://www.tandfonline.com/author/Wright%2C+Matthew')]"
4,"[('Marcello Natili', ' Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Natili%2C+Marcello'), ('Matteo Jessoula', ' Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Jessoula%2C+Matteo'), ('Ilaria Madama', ' Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Madama%2C+Ilaria'), ('Manos Matsaganis', ' Department of Architecture and Urban Studies, Polytechnic University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Matsaganis%2C+Manos')]"
22,"[('Patricia Kennedy', ' School of Health and Society, University of Wollongong, Wollongong, NSW, Australia', 'https://www.tandfonline.com/author/Kennedy%2C+Patricia'), ('Siobhán Curran', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Curran%2C+Siobh%C3%A1n'), ('Gabi Muntaen', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Muntaen%2C+Gabi'), ('Tica Munteanu', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Munteanu%2C+Tica'), ('Emilia Caldaras', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Caldaras%2C+Emilia'), ('Emmanuel Caldaras', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Caldaras%2C+Emmanuel'), ('Emil Alex Petrovics', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Petrovics%2C+Emil+Alex'), ('Isaac Ianko', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Ianko%2C+Isaac'), ('Angela Cirpaci', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Cirpaci%2C+Angela'), ('Mariana Pruteanu', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Pruteanu%2C+Mariana'), ('Delia Danila', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Danila%2C+Delia'), ('Jennifer Ciuciu', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Ciuciu%2C+Jennifer'), ('Ricardo Munteanu', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Munteanu%2C+Ricardo'), ('Joseph Duna', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Duna%2C+Joseph'), ('Roman Bartos', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Bartos%2C+Roman'), ('Julius Fako', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Fako%2C+Julius'), ('Miriam Ciuciu', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Ciuciu%2C+Miriam'), ('Carmen Lupsa', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Lupsa%2C+Carmen'), ('Tiberius Fusteac', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Fusteac%2C+Tiberius'), ('Helena Dunova', ' Pavee Point Traveller and Roma Centre, Dublin, Ireland', 'https://www.tandfonline.com/author/Dunova%2C+Helena'), ('Niamh Flanagan', ' Department of Applied Social Studies, National University of Ireland Maynooth, Co. Kildare, Ireland', 'https://www.tandfonline.com/author/Flanagan%2C+Niamh'), ('Shannon O’Donovan', ' School of Applied Social Science, University College Dublin, Dublin, Ireland', 'https://www.tandfonline.com/author/O%27Donovan%2C+Shannon')]"
