number_volume,number_issue,number_article,type_1,type_2,name_book,keyword,author_number,author_info,page_start,page_end,page_number,date_receive,date_accept,date_online,views,Crossref,Web_of_Science
16,3,3,review article,Enquête: Europe from the Outside,Asianization of Asia: Asia's Integrative Ascendance through a European Aperture,[],1,"[('Chang Kyung-Sup', ' Department of Sociology, Seoul National University, Seoul, South Korea', 'https://www.tandfonline.com/author/Kyung-Sup%2C+Chang')]",337,342,6,,,02 Jun 2014,205,2,1
16,3,4,review article,Enquête: Europe from the Outside,The Meaning of the Second Demographic Transition and the Establishment of a Mature Society,[],1,"[('Emiko Ochiai', ' Graduate School of Letters, Kyoto University, Sakyo, Kyoto, Japan', 'https://www.tandfonline.com/author/Ochiai%2C+Emiko')]",343,346,4,,,23 Jun 2014,335,3,0
16,3,5,review article,Enquête: Europe from the Outside,The Diversity of Philosophy and the Similarity of Social System,[],1,"[('Xiaoping Wei', "" Philosophy Institute of Chinese Academy of Social Sciences, Beijing, People's Republic of China"", 'https://www.tandfonline.com/author/Wei%2C+Xiaoping')]",347,350,4,,,15 May 2014,82,0,1
16,3,6,review article,Enquête: Europe from the Outside,Perspectives from Latitude −34°35′15″,[],1,"[('Elizabeth Jelin', ' CONICET – IDES, Buenos Aires, Argentina', 'https://www.tandfonline.com/author/Jelin%2C+Elizabeth')]",351,354,4,,,15 May 2014,64,0,1
16,3,7,Article,Europeanizations,Measuring the Europeanization of Everyday Life: Three New Indices and an Empirical Application,"['European society', 'Europeanization', 'globalization', 'transnationalism', 'transactions', 'European identity']",4,"[('Jan Delhey', ' School of Humanities and Social Sciences, Jacobs University Bremen, Germany', 'https://www.tandfonline.com/author/Delhey%2C+Jan'), ('Emanuel Deutschmann', ' School of Humanities and Social Sciences, Jacobs University Bremen, Germany; Bremen International Graduate School of Social Sciences (BIGSSS), Germany', 'https://www.tandfonline.com/author/Deutschmann%2C+Emanuel'), ('Timo Graf', ' Bremen International Graduate School of Social Sciences (BIGSSS), Germany', 'https://www.tandfonline.com/author/Graf%2C+Timo'), ('Katharina Richter', ' School of Humanities and Social Sciences, Jacobs University Bremen, Germany', 'https://www.tandfonline.com/author/Richter%2C+Katharina')]",355,377,23,,,28 Apr 2014,709,19,8
16,3,8,Article,Europeanizations,Transnational Trade Union Action in Europe,"['industrial relations', 'demonstrations', 'strikes', 'trade unions', 'Europe']",1,"[('Bengt Larsson', ' Department of Sociology and Work Science, University of Gothenburg, Göteborg, Sweden', 'https://www.tandfonline.com/author/Larsson%2C+Bengt')]",378,400,23,,,17 Jul 2013,505,13,1
16,3,9,Article,Europeanizations,The EU'S Explicit and Implicit Heritage Politics,"['cultural integration', 'discourse', 'European identity', 'the European Union', 'heritage politics', 'transnational heritage']",1,"[('Tuuli Lähdesmäki', ' Department of Art and Culture Studies, University of Jyväskylä, Finland', 'https://www.tandfonline.com/author/L%C3%A4hdesm%C3%A4ki%2C+Tuuli')]",401,421,21,,,07 Mar 2014,827,14,1
16,3,10,Article,Education and Marriage,"Participation, equality of opportunity and returns to tertiary education in contemporary Europe","['tertiary education', 'inequality of educational opportunities', 'returns to education']",2,"[('Fabrizio Bernardi', ' SPS Department, EUI, San Domenico di Fiesole, Italy', 'https://www.tandfonline.com/author/Bernardi%2C+Fabrizio'), ('Gabriele Ballarino', ' Department of Social and Political Sciences, Milan, Italy', 'https://www.tandfonline.com/author/Ballarino%2C+Gabriele')]",422,442,21,,,14 Dec 2012,988,19,1
16,3,11,Article,Education and Marriage,Marriage in Europe,"['marriage', 'couple relationships', 'Europe', 'ideal types', 'social values', 'typology']",1,"[('Mercedes Camarero', ' Department of Social Sciences, Faculty of Social Sciences, Pablo de Olavide University, Seville, Spain', 'https://www.tandfonline.com/author/Camarero%2C+Mercedes')]",443,461,19,,,24 Apr 2014,795,1,3
16,3,12,book review,Book Review Essays,New German Urban Sociology: Peculiarities of Cities,[],1,"[('Mats Franzén', ' Institute for Housing and Urban Research, Uppsala University, Uppsala, Sweden', 'https://www.tandfonline.com/author/Franz%C3%A9n%2C+Mats')]",462,470,9,,,02 Jun 2014,181,0,1
16,3,13,book review,Book Review Essays,Histories with Communism and Post-Communism – the Pathways in and the Pathways out,[],2,"[('Tõnis Saarts', ' Institute of Political Science and Governance, Tallinn University, Tallinn, Estonia', 'https://www.tandfonline.com/author/Saarts%2C+T%C3%B5nis'), ('Erik Terk', ' Institute of Political Science and Governance, Tallinn University, Tallinn, Estonia; The Estonian Institute for Futures Studies, Tallinn University, Tallinn, Estonia', 'https://www.tandfonline.com/author/Terk%2C+Erik')]",471,475,5,,,07 Feb 2014,145,0,1
16,4,1,editorial,Editorial,The fractured social space of Europe,[],1,"[('Göran Therborn', ' University of Cambridge', 'https://www.tandfonline.com/author/Therborn%2C+G%C3%B6ran')]",477,479,3,,,24 Jul 2014,208,1,0
16,4,2,Article,European Social Contexts,Consumer Markets' Trust Regimes across Europe,"['trust regimes', 'European consumer markets', 'consumer choices', 'trust and trustworthiness', 'food-safety', 'product safety']",1,"[('Lisbet Berg', ' National Institute for Consumer Research SIFO, Oslo 0405, Norway', 'https://www.tandfonline.com/author/Berg%2C+Lisbet')]",480,499,20,,,20 May 2014,233,1,4
16,4,3,Article,European Social Contexts,Immigration and social interaction,"['immigration', 'diversity', 'neighbourhood', 'interethnic contact', 'social networks']",2,"[('Sören Petermann', ' Max Planck Institute for the Study of Religious and Ethnic Diversity, Göttingen, Germany', 'https://www.tandfonline.com/author/Petermann%2C+S%C3%B6ren'), ('Karen Schönwälder', ' Max Planck Institute for the Study of Religious and Ethnic Diversity, Göttingen, Germany', 'https://www.tandfonline.com/author/Sch%C3%B6nw%C3%A4lder%2C+Karen')]",500,521,22,,,06 Jan 2014,"1,031",11,0
16,4,4,Article,European Social Contexts,Unifying self-responsibility and solidarity in social security institutions,"['institutional change', 'life-course norms', 'resources', 'social inequality', 'welfare states']",1,"[('Patricia Frericks', ' Hamburg University, Sociology/Center for Globalisation and Governance (CGG), Hamburg, Germany', 'https://www.tandfonline.com/author/Frericks%2C+Patricia')]",522,542,21,,,28 Nov 2013,300,6,1
16,4,5,Article,Politics and Political Culture,The Politics of the Service Class,"['class analysis', 'forms of capital', 'politics', 'service class', 'social space', 'cultural capital']",1,"[('Magne Flemmen', ' Department of Sociology, University of Bergen, Norway', 'https://www.tandfonline.com/author/Flemmen%2C+Magne')]",543,569,27,,,24 Jul 2013,527,14,7
16,4,6,Article,Politics and Political Culture,Social Capital in Voluntary Associations,"['social capital', 'social resources', 'voluntary associations']",1,"[('Julia Häuberer', ' School of Business Administration, Economics and Social Science, Universität Hamburg, Hamburg, Germany', 'https://www.tandfonline.com/author/H%C3%A4uberer%2C+Julia')]",570,593,24,,,30 Jan 2014,430,5,1
16,4,7,Article,Politics and Political Culture,"Changing Culture, Stable Structure","['public broadcasting', 'segmented pluralism', 'social structure', 'culture', 'correspondence analysis', 'longitudinal analysis']",2,"[('Ruben P. Konig', ' Radboud University Nijmegen, Nijmegen, The Netherlands', 'https://www.tandfonline.com/author/Konig%2C+Ruben+P'), ('Jo L. H. Bardoel', ' Radboud University Nijmegen, Nijmegen, The Netherlands', 'https://www.tandfonline.com/author/Bardoel%2C+Jo+L+H')]",594,614,21,,,13 Jan 2014,525,0,1
16,4,8,Article,Politics and Political Culture,The Vicious Circle,"['Latvia', 'political efficacy', 'vicious circle', 'trust', 'social capital']",1,"[('Inta Mieriņa', ' University of Warsaw, Institute of Sociology, Warsaw, Poland', 'https://www.tandfonline.com/author/Mieri%C5%86a%2C+Inta')]",615,637,23,,,06 Dec 2012,321,5,2
16,4,9,book review,Book Review,"Civilizing the Public Sphere: Distrust, Trust and Corruption, (Palgrave Studies in European Political Sociology)",[],1,"[('Piotr Sztompka', ' Jagiellonian University at Krakow, Poland', 'https://www.tandfonline.com/author/Sztompka%2C+Piotr')]",638,640,3,,,03 Mar 2014,233,0,1
16,5,1,editorial,Editorial,Editorial,[],1,"[('Göran Therborn', ' University of Cambridge ', 'https://www.tandfonline.com/author/Therborn%2C+G%C3%B6ran')]",641,644,4,,,22 Oct 2014,138,0,0
16,5,2,Article,Educational Inequalities,Do Family Policies Matter for Educational Outcomes?,"['childcare policies', 'educational mobility', 'education', 'social investment', 'social mobility', 'social policy']",2,"[('Eric Crettaz', ' School of Social Work (HETS), University of Applied Sciences of Western Switzerland, Geneva, Switzerland', 'https://www.tandfonline.com/author/Crettaz%2C+Eric'), ('Cédric Jacot', ' Department of Sociology, University of Neuchatel, Neuchatel, Switzerland', 'https://www.tandfonline.com/author/Jacot%2C+C%C3%A9dric')]",645,665,21,,,12 Aug 2014,419,3,2
16,5,3,Article,Educational Inequalities,Social Inequalities in the Choice of Secondary School,"['tracking', 'inequality of educational opportunities', 'upper secondary education', 'social stratification', 'Italy', 'educational reforms']",2,"[('Nazareno Panichella', ' Department of Social and Political Sciences, University of Milan, Milan, Italy', 'https://www.tandfonline.com/author/Panichella%2C+Nazareno'), ('Moris Triventi', ' Department of Political and Social Sciences, European University Institute, Fiesole, Italy', 'https://www.tandfonline.com/author/Triventi%2C+Moris')]",666,693,28,,,21 Jul 2014,880,17,4
16,5,4,Article,Educational Inequalities,Unequal Educational Transitions in Estonia,"['educational transitions', 'tracking', 'social origin']",2,"[('Ellu Saar', ' Institute of International and Social Studies, Tallinn University, Tallinn, Estonia', 'https://www.tandfonline.com/author/Saar%2C+Ellu'), ('Kristel-Amelie Aimre', ' Department of Political and Social Sciences, Institute of Sociology, Freie Universität Berlin, Berlin, Germany', 'https://www.tandfonline.com/author/Aimre%2C+Kristel-Amelie')]",694,716,23,,,23 Jun 2014,255,3,1
16,5,5,Article,Health Policy Europeanization,From Europeanization to European Construction,"[""European patients' organizations"", 'rare diseases', ""Alzheimer's disease"", 'attention deficit hyperactivity disorder', 'Europeanization', 'European construction']",2,"[('Vololona Rabeharisoa', "" Centre de sociologie de l'innovation, UMR CNRS 7185, Mines-ParisTech, Paris, France"", 'https://www.tandfonline.com/author/Rabeharisoa%2C+Vololona'), (""Órla O'Donovan"", ' School of Applied Social Studies, University College Cork, Cork, Ireland ', 'https://www.tandfonline.com/author/O%27Donovan%2C+%C3%93rla')]",717,741,25,,,13 Aug 2014,307,4,1
16,5,6,Article,Politics: Elites and Values,Measuring the Potential Power Elite in the UK and Sweden,"['power elite', 'social stratification', 'social mobility', 'occupational attainment']",3,"[('Dave Griffiths', ' School of Applied Social Sciences, University of Stirling, Stirling, UK', 'https://www.tandfonline.com/author/Griffiths%2C+Dave'), ('Paul S. Lambert', ' School of Applied Social Sciences, University of Stirling, Stirling, UK', 'https://www.tandfonline.com/author/Lambert%2C+Paul+S'), ('Erik Bihagen', ' Swedish Institute for Social Research (SOFI), Stockholm University, Stockholm, Sweden', 'https://www.tandfonline.com/author/Bihagen%2C+Erik')]",742,762,21,,,29 Jul 2014,320,0,4
16,5,7,Article,Politics: Elites and Values,The Myth of ‘Three Italies’: Differences and Similarities in Environmental Values Between Macro-Regions,"['environmental values', 'Italy', 'macro-regions', 'NEP']",1,"[('Giuseppe A. Veltri', ' School of Political, Social and International Studies, Faculty of Arts and Humanities, University of East Anglia, Norwich, UK', 'https://www.tandfonline.com/author/Veltri%2C+Giuseppe+A')]",763,793,31,,,06 Apr 2014,192,0,2
16,5,8,correction,Corrigenda,Corrigendum,[],0,[],794,794,1,,,22 Oct 2014,173,0,0
16,5,9,correction,Corrigenda,Corrigendum,[],0,[],iii,iii,1,,,25 Apr 2014,147,0,1
16,5,10,,Editorial Board,Editorial Board,[],0,[],ebi,ebi,1,,,22 Oct 2014,13,0,0
17,1,1,editorial,Editorial,Editorial,[],1,"[('Michalis Lianos', ' University of Rouen', 'https://www.tandfonline.com/author/Lianos%2C+Michalis')]",1,2,2,,,07 Jan 2015,158,0,3
17,1,2,Article,Income Fragility,Employment Histories and Pension Incomes in Europe,"['employment history', 'life course', 'income', 'pension system', 'SHARELIFE']",1,"[('Katja Möhring', ' Centre for Social Policy Research, University of Bremen, Germany; Research Training Group SOCLIFE, University of Cologne, Germany', 'https://www.tandfonline.com/author/M%C3%B6hring%2C+Katja')]",3,26,24,,,10 Jul 2014,862,39,1
17,1,3,Article,Income Fragility,Differences in the Patterns of in-work Poverty in Germany and the UK,"['working poor', 'poverty', 'Germany', 'UK', 'deregulation', 'centralisation', 'family policy']",1,"[('Marco Giesselmann', ' Socio-Economic Panel Study (SOEP), DIW Berlin, Berlin, Germany; Faculty of Sociology, University of Bielefeld, Bielefeld, Germany', 'https://www.tandfonline.com/author/Giesselmann%2C+Marco')]",27,46,20,,,20 Oct 2014,820,9,0
17,1,4,Article,Income Fragility,Individualisation and Poverty Over Time: The Italian Case (1985–2011),"['individualisation', 'poverty', 'longitudinal data', 'multilevel analysis', 'Italy']",2,"[('Ferruccio Biolcati-Rinaldi', ' Dipartimento di Scienze Sociali e Politiche, Università degli Studi di Milano, Milano, Italy', 'https://www.tandfonline.com/author/Biolcati-Rinaldi%2C+Ferruccio'), ('Simone Sarti', ' Dipartimento di Scienze Sociali e Politiche, Università degli Studi di Milano, Milano, Italy', 'https://www.tandfonline.com/author/Sarti%2C+Simone')]",47,72,26,,,20 Oct 2014,350,1,0
17,1,5,Article,Transmission of Advantages and Disadvantages,Trends in the Intergenerational Transmission of Social Assistance in the Nordic Countries in the 2000s,"['social assistance', 'intergenerational', 'nordic', 'welfare']",6,"[('Pasi Moisio', ' National Institute for Health and Welfare (THL), Helsinki, Finland', 'https://www.tandfonline.com/author/Moisio%2C+Pasi'), ('Thomas Lorentzen', ' Department of Sociology, University of Bergen, Bergen, Norway', 'https://www.tandfonline.com/author/Lorentzen%2C+Thomas'), ('Olof Bäckman', ' Swedish Institute for Social Research, Stockholm, Sweden', 'https://www.tandfonline.com/author/B%C3%A4ckman%2C+Olof'), ('Anna Angelin', ' School of Social Work, Lund University, Lund, Sweden', 'https://www.tandfonline.com/author/Angelin%2C+Anna'), ('Tapio Salonen', ' Faculty of Health and Sciences, Linnaeus University, Göteborg, Sweden', 'https://www.tandfonline.com/author/Salonen%2C+Tapio'), ('Timo Kauppinen', ' National Institute for Health and Welfare (THL), Helsinki, Finland', 'https://www.tandfonline.com/author/Kauppinen%2C+Timo')]",73,93,21,,,14 Oct 2014,305,5,5
17,1,6,Article,Transmission of Advantages and Disadvantages,"Talent, Effort or Social Background?","['public opinion', 'inequality of education', 'symbolic capital']",1,"[('Bram Spruyt', ' Vrije Universiteit Brussel, Research Group TOR, Brussels, Belgium', 'https://www.tandfonline.com/author/Spruyt%2C+Bram')]",94,114,21,,,04 Nov 2014,284,5,0
17,1,7,book review, Book Reviews,Nouvelle théorie sociologique des professions,[],1,"[('Teresa Carvalho', ' University of Aveiro and CIPES, Portugal', 'https://www.tandfonline.com/author/Carvalho%2C+Teresa')]",115,117,3,,,22 Nov 2013,159,0,0
17,1,8,book review,Book Reviews,The Return of the Gift – European History of a Global Idea,[],1,"[('Glenn Sjöstrand', ' Linnaeus University, Sweden', 'https://www.tandfonline.com/author/Sj%C3%B6strand%2C+Glenn')]",117,118,2,,,20 Dec 2013,115,0,1
17,1,9,book review,Book Reviews,New Social Movements in Russia,[],1,"[('Zhanna Kravchenko', ' Uppsala University, Sweden', 'https://www.tandfonline.com/author/Kravchenko%2C+Zhanna')]",119,122,4,,,26 Jun 2014,109,0,1
17,1,10,book review,Book Reviews,"Towards a Social Investment Welfare State? Ideas, Policies and Challenges",[],1,"[('Torben Krings', ' Department of Economic and Organisational Sociology, Johannes Kepler University Linz, Austria', 'https://www.tandfonline.com/author/Krings%2C+Torben')]",122,125,4,,,12 Jun 2014,467,0,4
17,1,11,book review,Book Reviews,Shifting Boundaries of Belonging and New Migration Dynamics in Europe and China,[],1,"[('Elisabeth Scheibelhofer', ' Department of Sociology, University of Vienna, Austria ', 'https://www.tandfonline.com/author/Scheibelhofer%2C+Elisabeth')]",125,127,3,,,14 Oct 2014,130,0,0
17,2,1,editorial,Editorial,Economy ≠ Society,[],1,"[('Michalis Lianos', ' University of Rouen', 'https://www.tandfonline.com/author/Lianos%2C+Michalis')]",129,131,3,,,02 Apr 2015,172,0,0
